"","product_name","fat_100g","saturatedFat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","sodium_100g"
"104155","SojBoisson soja nature",1.8,0.3,2,1.7,0.5,3.2,0.01968504
"104156","Sojurt Bio Produit à base de soja",2.5,0.5,9,8,1.5,4.5,0
"104157","Sol-MeSardines With Chili In Tomato Sauce",1.67,0,3.33,1.67,0,13.33,0.483
"104160","Soldanza Plantain Chips 1.59oz",6.8,1.9,19.1,0,8,1,0.01133858
"104164","Sole Seasoned Grill Fillets",9.86,1.06,1.41,0,0.7,10.56,0.303
"104166","SolerMarcona Almonds",60.71,5.36,17.86,7.14,10.7,21.43,0.393
"104168","Soletti Brezel CHIPS",3.9,14,71,0.5,4.2,12,1.181102
"104171","Solga7 Belgian Chocolate Bars",35.71,21.43,42.86,42.86,7.1,7.14,0
"104172","Solid Chocolate Rabbit",30.77,17.95,58.97,56.41,2.6,7.69,0.077
"104176","Solid Light Tuna In Oil",9.62,1.52,0,0,0,23.08,0.731
"104177","Solid Light Tuna In Spring Water",0,0,0,0,0,26.79,0.321
"104185","Solid Milk Chocolate Buck",32.5,20,60,57.5,2.5,5,0.05
"104186","Solid Milk Chocolate Eggs",33.33,17.95,58.97,53.85,2.6,7.69,0.115
"104189","Solid Packed Pumpkin",0,0,9.17,3.33,2.5,1.67,0.008
"104191","Solid Tuna In Oil",9.62,1.52,0,0,0,23.08,0.731
"104192","Solid Tuna In Vegetable Oil",14.55,3.64,0,0,0,26.36,0.509
"104195","Solid White Albacore In Water",0.67,0,0,0,0,25.69,0.24075
"104196","Solid White Albacore Premium Tuna",0,0,0,0,0,23.21,0.446
"104198","Solid White Albacore Tuna In Olive Oil",10.53,1.32,0,0,0,27.63,0.553
"104199","Solid White Albacore Tuna In Water",1.04125,0.07375,0,0,0,24.59125,0.283375
"104201","Solid White Tuna",0.89,0,0,0,0,28.57,0.446
"104208","Soluble Tea And Herbal Blend",0,0,81.63,81.63,0,0,0.204
"104209","Soma",80,24,0,0,0,0,0
"104212","Somen organic",2.1,0.4,70.2,1.1,4.5,13.5,0.2976378
"104213","Somerdale International LimiteChristmas Cheese Truckle",28.57,17.86,10.71,10.71,3.6,17.86,0.429
"104215","SomerdalWensleydale & Blueberries Cheese",23.21,13.93,13.57,12.14,2.1,19.64,0.518
"104223","Sommer Feinster Dinkel Zwieback Ital. Ar200 G",7,1,68,2.3,5.7,12.9,0.3937008
"104224","Sommer Grillspyd",1.6,0.6,1.2,0.7,0.3,19.8,0.5629921
"104228","Son d'Avoine",7.6,1.4,47.2,1.45,7.5,16.7,0.02066929
"104230","Son d'avoine : riche en fibres alimentaires",4,1,51,1.5,15,18,0
"104233","Son d'avoine Bio",7.6,1.3,45,1.6,18,17,0
"104239","Son de ble",5.7,0.9,18.6,4.1,41,17.6,0
"104241","Son de Blé",3.85,0.9,29.5,5.7,39.5,14.5,0.06011811
"104245","Sondey Tostada",10,5,77,21,3,6.9,0.3070866
"104247","Sonka",7.1,2.9,1.2,0.9,1,15.1,0.9055118
"104250","Sonneblumenvollkornbrot",4.6,0.5,35,2,9.3,6.3,0.3070866
"104251","Sonnen Blumen Kerne",49,5.4,12.15,0.25,6.3,26.75,0.003937008
"104253","Sonnenblumen Margarine",80,23,0,0,0,0,0.08
"104256","Sonnenblumenmargarine",80,24,0,0,0,0,0.07874016
"104258","Sonnenblumenvollkornbrot",6.9,0.7,30,3.3,10.5,6.5,0.4330709
"104260","Sonnenkern",6.9,0.7,30,1.7,10.5,6.5,0.43
"104265","Sonoma County ClassicGrilling & Dipping SaucRaspberry & Roasted Chipotle",0,0,52.63,47.37,0,0,0.132
"104268","Sonoma County ClassicOld Fashioned Apricot Jam",0,0,60,60,0,0,0
"104270","Sonoma CreamerRicotta Cheese",10.71,7.14,3.57,0,0,17.86,0.143
"104271","Sonoma House Chicken Salad",5.31,0.88,8.85,6.19,0.9,9.73,0.31
"104273","Sonoma Market & Glen Ellen Village MarkeSwiss Mountain Mix",27.5,10,52.5,40,7.5,12.5,0.155
"104276","SonomHand Made Style Yellow Corn Tortillas",2.44,0,34.15,0,2.4,9.76,0.415
"104278","Sonora Flour Tortillas",9,3,50,0,4,8,0.58
"104279","Sonora Tortillas",8.75,2.5,48.75,0,2.5,6.25,0.188
"104285","Soo Jeong GwSweet Cinnamon",0,0,13.45,13.03,0.4,0,0.004
"104286","Soon-Tofu: Extra Soft",2.35,0,2.35,1.18,0,5.88,0.035
"104287","Soon Veggie Noodle Soup",14.29,7.14,67.86,3.57,1.8,8.93,1.643
"104288","Sopa campesina deshidratada",0.8,0,76,10.8,21.5,11.5,0.0863
"104289","Sopa de cebolla deshidratada",0.5,0.3,2.7,1.4,0.5,0.5,0.25
"104295","Sopa G.blanca Ave / Fideos 95gr",1.5,0.2,66,3.6,2.2,11,3.661417
"104296","Sopa instantánea verduras",11.9,7.3,61.9,7.3,1.4,7.2,5.11811
"104297","Sopa jardinera deshidratada",1.5,0.2,59,14,10,10,4.0833
"104301","Sopa Thai",11.8,9.2,52.1,2.3,21.4,5,0.3307087
"104304","Sophia's CookieCremes Duplex Sandwich Cookies",20.59,10.29,70.59,38.24,2.9,5.88,0.294
"104305","Sophia's CookieIced Oatmeal Soft Cookie",14,4,64,32,4,4,0.28
"104308","Sophia's FavoritGourmet Flatbread Pizza",9.15,2.61,20.92,1.96,2,14.38,0.294
"104309","SophiPremium Pure Blossom Honey",0,0,80.95,80.95,0,0,0
"104311","SophiWafers With Hazelnut Cream FillinNo Cholesteroll! No Artificial Colors! No Preservatives!",28.57,25.71,62.86,31.43,2.9,5.71,0.157
"104314","Sopressata",28.57,10.71,0,0,0,26.785,1.714
"104317","SorbeBlackberry",0,0,29.17,27.08,1,0,0.036
"104318","SorbeCoconut",4.55,4.55,28.41,22.73,0,0,0.017
"104319","SorbeDutch Chocolate",3.65,1.04,20.83,20.83,0,0,0.016
"104320","SorbeMango Passion",0,0,28.12,25,1,0,0.036
"104325","Sorbet à la fraise 60% de fruit LA BELLE AUDpot de",0.2,0.03,27.9,23.6,0,0.5,0
"104326","Sorbet à la fraise avec morceaux de fraises",0,0,27.8,25.7,0.8,0.3,0.02
"104328","Sorbet à la mangue",0.25,0.25,32,31.5,1.05,0.5,0.005905512
"104329","Sorbet Abricot",0.8,0.8,26.9,24.2,1.8,0.5,0.007874016
"104331","Sorbet Abricot Bergeron",0.1,0,28.8,24,0,0.6,0.003937008
"104332","Sorbet Aprikosen",0.5,0.5,34,34,0.7,0.5,0.007874016
"104333","Sorbet artisanal citron",6.905,2.294,11.75,0.4,0,0.456,0.01496063
"104337","Sorbet aux fruits rouges",0.1,0,29.5,27.7,0,0.3,0.01181102
"104340","Sorbet bio",0.5,0.5,21,19.2,0,0.5,0.01968504
"104343","Sorbet Cassis",0.5,0.5,28.1,26.1,1.3,0.5,0.007874016
"104345","Sorbet Cerise",0.21,0.05,32.8,29.3,0.8,0.9,0.003937008
"104347","sorbet chocolat avec des copeaux de chocolat",10,6.5,26,25.2,2,4,2.46063
"104352","Sorbet Citron 1 Litre 1 Litre",0.4,0.09,29.6,27.9,0.4,0.2,0.01181102
"104353","Sorbet citron avec morceaux",0,0,30,26,0,0.01,0.02362205
"104354","Sorbet Citron Bio",36.51,0.1,29,23,0.6,0.1,0
"104356","Sorbet Citron Framboises",4.3,3.6,37,30,1,1.43,0.05511811
"104360","Sorbet Citron Vert 1L",0.3,0,17.5,15.3,1.1,0.1,0
"104361","Sorbet corton avec bergamote",0.5,0.5,29,22,0.5,0.5,0.1968504
"104362","sorbet fraise",0.5,0.5,24.9,24,1.3,1.1,0.03149606
"104363","Sorbet fraise",0.5,0.1,24,23,0,0.5,0.003937008
"104367","Sorbet fraise menthe MG Artisan Glacier en provence",0.5,0.1,31,26,0,0.8,0.007874016
"104375","Sorbet framboise mangue",0.2,0,26.9,25.5,0.8,0.2,0.003937008
"104378","Sorbet fruit de la passion avec morceaux de mangue",0.2,0.09,32.6,31.2,1,0.09,0.007874016
"104379","Sorbet Fruits rouges",6.9,5.8,31.1,22,5.6,1.9,0.01181102
"104380","Sorbet Fruits Rouges",4.5,3.9,35.9,26.9,1.5,1.4,0.03661417
"104383","Sorbet griotte",0,0,30,28,0.8,0.4,0.1181102
"104385","Sorbet la Fraise",0.2,0,24.2,23.2,0,0.3,0.007874016
"104386","Sorbet Le cacao",2.1,1.3,25,22.3,4.96,3.6,0.03149606
"104388","Sorbet manguavec morceaux",0.2,0.1,29.4,26.6,0.8,0.5,0.03149606
"104389","Sorbet mangue",0.2,0.1,26.9,25.5,0.8,0.2,0.01181102
"104392","Sorbet Mangue et Fruit de la Passion",0.2,0.04,27.8,22.6,0,0.3,0.003149606
"104394","Sorbet Manguplein fruit",0.5,0.4,28,24,0,0.6,0.01968504
"104397","Sorbet Noix de Coco",6.25,5.85,26.55,21.5,1.35,0.9,0.01574803
"104399","Sorbet orangaux écorces d'orange",0.1,0.1,29.1,24.4,0.4,0.4,0.0511811
"104400","Sorbet Orangaux écorces orange",0.1,0.1,29.1,24.4,0.4,0.4,0.0511811
"104408","Sorbet plein fruits mirabelle",0,0,30,25.3,1.2,0.2,0.003937008
"104412","Sorbet Poire sauce Chocolat Picard",1.6,1,18.1,16.6,1.9,0.8,0.02
"104418","Sorbete de limón Auchan",0,0,27.8,24.4,0.2,0.15,0.023
"104419","Sorbete de limón Dia",0,0,13.9,12.7,0.2,0,0
"104423","SorbettBlood Orange",0,0,33,31,0,0,0
"104426","SorbettCoconut",9.8,8.82,21.57,20.59,0,0.98,0.039
"104431","SorbettRoman Raspberry",0,0,29,25,3,0,0
"104434","Sori Mozzarella Di Bufala Campana Dop",23,16,0,0,0,13,0.2244094
"104435","Sorinette Milk Chocolate PralineStrawberry & Cream",33.33,25.64,56.41,53.85,2.6,5.13,0.09
"104436","Sorprese all'uovo",4,1.2,67,3,4,13.5,0.02952756
"104437","Sorpressa Veneta",32.1,10.7,0,0,0,28.6,1.66
"104438","Sorrenti's Minestrone",0.79,0,3.79,0.63,0.9,0.95,0.114
"104440","SortasausagBreakfast Patties",7.02,0.88,31.58,1.75,5.3,5.26,0.281
"104443","SOS Drainage arôme Pêche",0,0,0,0,0,0,0
"104444","Sosis de dinde halal",17.4,5.39,8.9,0.7,0,11.9,1.082677
"104452","soubry",1.5,0.1,72,3.5,2.5,13.4,0.86
"104453","Souchet Entier Bio - 500 G - Ethnoscience",24.9,5.01,63.6,21.83,33,4.58,0.00492126
"104455","SouCorn Chowder Mix",2.94,0,76.47,17.65,5.9,11.76,0.059
"104456","Soufflé aux Petits pois",12.3,6.5,6.5,2.7,1.9,5.8,0.2480315
"104457","Souffle de maïs",22.3,1.9,58.4,5.6,4.6,8.8,0.6299213
"104458","Soufflé de maïs à la cacahuète",18.8,2.7,58.9,2.6,3.6,13.9,0.866
"104471","Soufflés goût Bacon",22.5,1.95,60.75,2.7,3.05,8.1,1.496063
"104478","Soufflés Snacks TokapFromage",23,2,66,10,2.5,7,1.062992
"104479","Soufflés Tomate",29,3,47,7,4,11.2,0.9448819
"104480","Soul Seasoning",0,0,0,0,0,0,34
"104483","Soup & Oyster Crackers",10,3.33,73.33,0,6.7,6.67,0.667
"104486","Soup BasChicken",15.275,0,58.335,30.555,0,0,6.4165
"104487","Soup Base",0,0,37.5,25,0,12.5,20.875
"104488","Soup Base For Sichuan Hot & Spicy Hot Pot",10.42,0,12.5,4.17,8.3,4.17,6.125
"104490","Soup Bowl",3.78,0.835,56.07,4.23,1.2,5.12,1.331
"104496","Soup MiCreamy Potato",11.54,5.13,69.23,7.69,5.1,5.13,2.282
"104500","Soup MiLima Bean With Barley",0,0,64.29,7.14,17.9,14.29,2.429
"104502","Soup MiNavy Bean",2.63,0,68.42,5.26,13.2,13.16,2.474
"104511","Soup Mix",6.53,1.558667,62.26267,7.600667,3.546667,9.504667,4.425133
"104514","Soup Mix Veggies",0,0,13.1,3.57,2.4,2.38,0.024
"104515","Soup Mix With Ham Seasoning Packet",1.35,0,54.05,2.7,24.3,21.62,0.189
"104516","Soup SecretExtra Noodle",4.35,0,52.17,0,0,8.7,2.87
"104518","Soup Starters",0,0,1.875,1.875,0,1.04,0.275
"104525","Soup velouté brocolis au sarrasin et coriandre",0.5,0.1,1.6,1,1,1,0.2559055
"104533","Soupe 7 Legumes",0.6,0.1,5.4,1.2,0.9,1.1,0.1614173
"104534","Soupe 8 légumes et lentilles Cerfeuil & thym Bio",1.2,0.2,3.7,0.6,0.5,1.6,0.1968504
"104535","Soupe 9 legumes",3.4,0.9,59,25,12,9.3,2.401575
"104536","Soupe à l'endive",0.9,0.6,2.6,1.2,1,0.6,0.24
"104537","Soupe à l'Indienne",2.75,1.35,8.25,2.4,0.45,1,0.3759843
"104538","Soupe à l'oignon",4.15,0.45,52.45,14.95,7.95,9.35,6.652756
"104541","Soupe à l'Oignon au Fromage fondu",1,0.6,3.8,1.8,1.3,1,0.3464567
"104546","Soupe à la chinoise",0.4,0.1,3.4,0.6,0.06,0.6,0.3346457
"104550","Soupe à la Paysanne",1.2,0.5,3.7,0.6,1.7,1.6,0.2834646
"104556","Soupe Au Chou Son D'avoine - 300 GR - Nature System",1.5,0,52,16,23,6.6,2.244094
"104563","Soupe aux Choux",1,0.3,26,18,27,14,6.003937
"104567","Soupe avec saumon et crevettes",3,1.5,2,1,0.5,4,0.3937008
"104568","Soupe avoine",1.6,0.8,4.6,0.7,0.5,0.9,0.4330709
"104570","Soupe Boeuf-Tomate aux Vermicelles",2.8,0.3,63.3,10.6,5,11.9,4.4
"104574","Soupe chaude Petits pois & menthe",1.8,0.4,4.4,1.1,0.97,1,0.1102362
"104577","Soupe Chou-fleuKale & Brocolis",0.5,0.1,3.6,1.4,2.1,0.7,0.2567323
"104578","Soupe complète du soir (Douceur de Légumes Petites Etoiles)",2.7,0.4,10.7,3.3,1,2.1,0.09
"104582","Soupe de cerfeuil avec boulettes",1.9,0.7,4.4,1.4,1,1.8,0.2637795
"104588","Soupe de haddock",3.3,1.9,2.3,0.9,0.3,5,0.4724409
"104589","Soupe de légumes",4,1,6,2.5,0.8,1,0.4330709
"104590","Soupe De Legumes Au Quinoa",1.2,0.2,4.8,2,1,0.8,0.2362205
"104592","Soupe de légumes biologiques - carottlait de coco et curcuma",2.9,2.4,3.7,1.6,0.7,0.6,0.1299213
"104593","Soupe de Légumes Biologiques 5 Légumes",0.8,0.6,5.3,1.9,1,0.6,0.2322835
"104594","Soupe de Légumes et Vermicelles",1.65,1.15,6.6,2.2,1.05,1.3,0.2480315
"104595","Soupe de légumes Suprême Aspergpot",1.1,0.7,4.4,0.4,0.5,0.8,0.2244094
"104597","Soupe de legumr",0.5,0.2,3.5,0.5,0.5,0.5,0.2677165
"104600","Soupe De Nouilles VEJIA Boeuf CT",26.4,10.7,54.8,2,2.5,10.1,0.8661417
"104606","Soupe de Poisson du Pêcheur",1.1,0.3,0.5,0.1,0,5.6,0.4330709
"104607","Soupe de poisson recette à la Bretonne",5.7,2.6,50.2,8.8,4.3,17,3.818898
"104609","Soupe de poissons",2.65,0.45,3.4,0.9,0.05,3.6,0.3267717
"104610","Soupe de Poissons",1,0.2,3,0.5,0.07,2.6,0.3149606
"104613","Soupe de poissons à la bretonne",1.3,0.48,1.9,0,1.1,5.3,0.3149606
"104614","Soupe de poissons à la Sétoise",2.5,0.5,0.4,0.4,0.5,5.6,0.4606299
"104619","soupe de poissons de roche",2.52,0.609,0.696,0,1.3,5.65,0.274
"104620","Soupe de poissons de roche",2,0.5,1.7,0.6,1.3,5.8,0.2755906
"104621","Soupe de Poissons Sauvages à la Boulonnaise",0.7,0.1,2,1.1,0.3,5.4,0.3149606
"104622","Soupe de poissosaveur  àl'ancienne",0.2,0,6,2,0.7,1.4,0.3070866
"104625","Soupe de potiron et pointe de châtaigne",0.5,0.1,4.5,3.1,0.8,1.4,0.2125984
"104626","Soupe de Poule aux Vermicelles",4.3,1,61.1,4,4.8,11.5,4.2
"104629","Soupe de tomate",3,0.9,5,4,0.9,1,0.3700787
"104630","Soupe de tomate aux vermicelles (Maxi Format)",0.2,0,4.6,1,0.3,0.8,0.2559055
"104632","Soupe de tomates au mascarpone",3.5,1.5,7,4.5,1.5,2.5,0.1968504
"104634","Soupe de Tomates et Vermicelles",0.7,0.5,7.5,2,1.1,1.3,0.2559055
"104636","Soupe Déshydratée de PoireauPommes de terrLardons à la Crème",4.2,2.5,6.4,1,0.5,1.2,0.3346457
"104637","Soupe déshydratée poule aux vermicelles",0.2,0.1,3.8,0.7,0.2,0.8,0.2362205
"104640","Soupe Détox Minceur - 112 GR - Biocyte",2.2,0.5,54,19,4.3,19,5.19685
"104641","Soupe doux plaisir légumes et kiri",2.4,1.3,4.2,0.9,1,1.3,0.276
"104645","Soupe du jour Velouté de 8 légumes",2.1,0.3,5.3,2,0.9,0.6,0.252
"104646","Soupe Du Soir Lait Carottes Riz P'tit Souper Nestlé 2 x 250ML +",2.8,1.3,12.2,6.3,0.3,2.3,0.02755906
"104647","Soupe forestière (champignonoignons rissolés et ciboulette)",3.6,2.4,4.8,0.6,0.32,0.8,0.344
"104651","Soupe froide Carottorange et coriandre",3,1,6.3,4.6,1.5,0.6,0.2362205
"104653","Soupe froide de concombre & menthe",3.3,0.5,2.5,2.2,0.6,1,0.1929134
"104655","Soupe Froide Poivron Doux & Épices",4.6,1.3,4.5,2.4,0.9,0.8,0.1968504
"104658","Soupe Froide TomatMenthe & Basilic",1,0.1,4.1,3.5,1.4,1.1,0.2047244
"104659","Soupe froide TomatPastèque & Menthe",0.4,0,3.9,3.6,0.6,1.4,0.2047244
"104660","Soupe froidtomate menthe basilic",1,0.1,4.3,3.5,1.4,1.1,0.1811024
"104661","Soupe goulasch",1.5,0.5,7,1.5,0.8,6,0.4330709
"104662","Soupe goulash",1.5,0.5,7,1.5,0.8,6,0.4330709
"104664","Soupe Harira Marocaine aux épices",0.5,0,7.7,2.2,1,1.7,0.2755906
"104666","Soupe Instantanée aux 10 Légumes",7.5,6.4,53.5,20.2,11.6,10,3.228346
"104667","Soupe Instantanee Legumes 18G Allege En Sel",0.06,0.02,5.61,0.56,0.72,0.55,0.03149606
"104672","Soupe Katmandou",0.4,0,7.9,3.3,2,1.2,0.511811
"104673","Soupe Kiew Wan Gai",8.2,7.1,9.9,3.5,1.1,5,0.3149606
"104674","Soupe légume d'hiver",0.4,0.167,1.67,0.467,0.2,0.267,0.25
"104675","Soupe légumes & Mini croûtonRoco",1.6,1.1,4.4,0.7,0.4,0.6,0.3425197
"104676","Soupe legumes anciens edition limitee la potagere",2.4,1.6,4.4,0.4,1.1,0.6,0.2244094
"104678","Soupe Légumes et Langoustines",3.3,1.8,5,1.4,1,1.3,0.2952756
"104680","Soupe lentilles et carottes",0.48,0,5,2.7,1.9,1.2,0.519685
"104681","Soupe Minestrone avec une pointe de basilic",2.5,0,4.8,1.9,1.8,1.7,0.2480315
"104684","Soupe Miso au Tofu",0.6,0,1.7,1.2,0.4,1.2,0.3937008
"104689","Soupe Mouliné Campagnard Bio",1,0.2,5,1,1.5,0.5,0.2
"104692","Soupe passée poireaux et légumes variés",11,6,47,18,12,12,2.4
"104696","Soupe Paysanne Moulinee",0.1,0,2.85,0.95,0,0.65,0
"104698","Soupe Petit Pois Fromage Frais",1.2,0.7,5.7,2.1,1.6,2.5,0.1968504
"104699","Soupe petits poiricotta et basilic",1,0.6,6.6,1.5,2.1,2.3,0.2913386
"104700","Soupe phó poulet",12,5.4,67.6,4.7,7.5,6.8,2.992126
"104701","Soupe poireaux pomme de terre",2.4,0.6,4.9,1.1,0.6,0.8,0.2716535
"104704","Soupe Potagère de Légumes",0.4,0.24,3.6,0.6,0.4,0.6,0.1220472
"104708","Soupe poulet et gombos",0.4,0.16,8.8,0.8,0.8,2.4,0.544
"104710","Soupe Poulet Thaï",2.4,2,3.3,1.7,1.6,1.7,0.2086614
"104711","Soupe Ramen",0.571,0.0286,6.6,1.66,0.743,4.4,0.341
"104712","Soupe repas curry",3.47,1.44,8.47,1,0.111,1.17,0
"104713","Soupe riche en poisson",2,0.2,1.3,0.5,0,5.5,0.2952756
"104714","Soupe Rouge De La Mer Bocal Label Rouge Marie Amelie",3,0.6,1.2,1,0.8,6.6,0.4251969
"104716","Soupe saveur poulet",20,6,63.08,1,0,5,0.4724409
"104722","Soupe Thaïlandaise (poulesaveurs coco et citronnelle)",0.4,0.2,5.6,1.7,0.2,1.2,0.2756
"104725","Soupe Tom Yum aux légumes",5.33,2,5,3.33,2,1.33,0.247
"104727","Soupe tomate et basilic",0.1,0,4.8,1.3,0.8,0.7,0.2677165
"104732","Soupe velouté Régal Soupe Potiron chataigne",1.3,0.8,5.6,2,0.5,0.8,0.2086614
"104733","Soupe Vietnamienne (Nouillegermes de sojcoriandre)",0.2,0,2.7,0.6,0.6,0.9,0.2755906
"104734","Soupe Vietnamienne Nouilleémincé de carotte et coriandre",2.5,0.5,53,7,4.5,15,6.397638
"104735","Souper MeaRamen Noodle SouBeef",21.31,9.84,57.38,3.28,4.9,11.48,2.213
"104736","Souper MeaRamen Noodle SouChicken",21.31,9.84,60.66,4.92,3.3,9.84,2.115
"104740","SoupergirPeach Gazpacho",7.12,1.07,4.98,3.56,0.7,0.71,0.285
"104744","Soupissime 8 légumes",8.9,1.8,5.3,2.3,0.5,0.7,0.1062992
"104749","Soupissime Instant Tomates à la provençale",2.3,0.2,4.9,4.7,0.5,0.9,0.2086614
"104753","SoupWild Rice & Mushroom Soup Mix",0,0,76.47,17.65,5.9,11.76,0.118
"104754","Sour Apples",0,0,80,50,0,6.67,0.05
"104756","Sour BeanJelly Beans",0,0,90,75,0,0,0.035
"104758","Sour Belts",2.5,0,82.5,67.5,0,2.5,0.03
"104763","Sour Buddies Candy",0,0,87.5,62.5,0,0,0.05
"104765","Sour Budz",0,0,85,62.5,0,0,0.062
"104766","Sour Budz Candy",0,0,85,72.5,0,0,0.062
"104772","Sour Cherry Balls",0,0,92.5,70,0,0,0
"104775","Sour Cherry JaSour Cherry",0,0,42.86,28.57,0,0,0
"104779","Sour Chewy CandCherry Bites",0,0,87.5,62.5,0,0,0.05
"104780","Sour Chewy Cubes",0,0,85,62.5,0,0,0.03775
"104781","Sour Chewy Gummi Bears",0,0,75,50,0,5,0.025
"104782","Sour Cola Bottles Gummi Candy",0,0,77.5,60,0,5,0.05
"104784","Sour Crawlers",0,0,70,50,0,5,0.022
"104789","Sour Cream & Chive Potatoes",0.895,0,76.39,1.85,7.25,7.275,2.435
"104792","Sour cream & onion",33,5,51,3.2,2.6,4,0.83
"104797","Sour cream &oignon snack it",7.5,0.9,66,1.9,3.2,6.2,1.181102
"104798","Sour Cream And Onion Potatoes",2.29,0.46,29.36,2.75,0.9,3.67,0.468
"104800","Sour Cream DiFrench Onion",15.595,9.84,6.56,4.89,0,3.28,0.6425
"104801","Sour Cream Dip",16.7275,10.6925,5.9575,3.3375,0,3.425,0.6095
"104806","Sour Cream Ranch Dip",16.67,11.67,10,6.67,0,3.33,0.567
"104808","Sour Cream With Chives And Onions",16.67,11.67,6.67,3.33,0,3.33,0.317
"104810","Sour DippinPucker PackDipping Stick And Dipping PowdeSour WatermeloSour Green ApplSour OrangSour GrapSour CherrSour Raspberry",0,0,91.67,91.67,0,0,0
"104811","Sour Dough Bread",0,0,46.665,0,5.1,8.445,0.3135
"104813","Sour Fruit Gummies",0,0,75,57.5,0,5,0.05
"104815","Sour Fruit Slice",0,0,85,70,0,0,0
"104816","Sour Garlic Puckles",0,0,3.33,0,0,0,1.2
"104820","Sour GummCherry",0,0,87.5,31.25,0,3.12,0.031
"104822","Sour Gummi Bears Candy",0,0,76.92,53.85,0,5.13,0.154
"104824","Sour Gummi Neon Worms",0,0,75,47.5,0,7.5,0.038
"104826","Sour Gummies",0,0,77.5,53.75,0,5,0.0135
"104827","Sour Gummy Bears",0,0,85,62.5,0,0,0.125
"104829","Sour Gummy Pumpkins Candy",0,0,85,0,0,0,0.138
"104830","Sour Gummy Rings",0,0,85,50,0,2.5,0.038
"104831","Sour Gummy Worms",0,0,73.75,60,0,3.75,0.019
"104832","Sour Hard Candy",0,0,95,85,0,0,0.038
"104833","Sour Hoagie Hinge",5.43,2.17,54.35,4.35,2.2,8.7,0.565
"104834","Sour Jack Lemonade Wedges Gummy",0,0,77.5,60,0,5,0.075
"104835","Sour JackGood Livin' Candy",0,0,85,62.5,0,0,0.088
"104836","Sour JackMouth-Puckering CandWildberry",0,0,77.5,60,0,5,0.075
"104838","Sour Jacks Soft & Chewy Mouth-Puckering Candy!",0,0,77.5,60,0,5,0.075
"104840","Sour JackSoft & Chewy CandGreen Apple",0,0,77.5,60,0,5,0.075
"104841","Sour JackSoft & Chewy Mouth-Puckering CandWildberry",0,0,77.5,60,0,5,0.075
"104852","Sour Neon Bears",0,0,76.19,59.52,0,4.76,0.024
"104855","Sour Neon Gummi Bears",0,0,76.19,59.52,0,4.76,0.024
"104857","Sour Neon Warms",0,0,76.19,57.14,0,4.76,0.048
"104858","Sour Neon Warms Candy",0,0,76.92,51.28,0,5.13,0.103
"104859","Sour Neon Worms",0,0,77.47125,52.5925,0,4.61375,0.029875
"104863","Sour Peach Rings",0,0,70,50,0,5,0.022
"104865","Sour Powder-Filled Candy CaneLemoGreen ApplCherrStrawberry",0,0,100,56.25,0,0,0
"104866","Sour Powder-Filled Candy Canes",0,0,100,56.25,0,0,0
"104869","Sour Sop",0,0,13.33,13.33,3.3,2.22,0.011
"104870","Sour Sticks",2.2,2,80,60,2,2,0
"104872","Sour Strips Raspberry",2.9,1.7,82,52,0,1.9,0.007874016
"104873","Sour SupremNon-Dairy Imitation Sour Cream",16.67,6.67,6.67,0,0,3.33,0.4
"104878","Sour Twists Gummies",0,0,77.5,47.5,0,2.5,0.125
"104879","Sour Warms Candy",0,0,76.19,57.14,0,4.76,0.024
"104882","Sour Watermelon Slices",0,0,84.21,60.53,0,0,0.066
"104883","Sour White Ficelle",1.19,0,54.76,0,2.4,9.52,0.548
"104887","Source 0% MG Vanille",0,0,5,4,0,4,0.05
"104889","Source Cream & Onion",33,5,51,3.2,2.6,4,0.63
"104896","Sourdough Boule",0.875,0,49.58,1.77,1.8,7.08,0.558
"104900","Sourdough BreaCherry WalnuWith Whole Grains",3.51,0,54.39,7.02,3.5,8.77,0.509
"104902","Sourdough Bread Boule",1.75,0,52.63,0,1.8,7.02,0.579
"104903","Sourdough Bread Bowl",1.53,0.61,50.31,2.45,3.1,9.2,0.515
"104904","Sourdough Bread Bowl With Artichoke Jalapeno",13.64,6.06,30.3,1.52,1.5,9.09,0.697
"104906","Sourdough BreaItaliaWith Extra Virgin Olive Oil",3.51,0,50.88,1.75,1.8,8.77,0.561
"104907","Sourdough Broken Pretzels",3.57,0,85.71,7.14,3.6,7.14,2.107
"104909","Sourdough Cottage Bread",1.47,0,50,2.94,2.9,8.82,0.471
"104910","Sourdough Crispbread",2.78,0,77.78,5.56,11.1,11.11,0.667
"104912","Sourdough French Bread",3.57,0,53.57,1.79,1.8,10.71,0.589
"104913","Sourdough French Rolls",2.63,0.53,49.47,2.11,2.1,9.47,0.495
"104916","Sourdough Hard Pretzel PieceCheddar Cheese",28.57,12.5,57.14,3.57,3.6,7.14,0.929
"104917","Sourdough Hard Pretzel PieceHot Buffalo Wing",25,10.71,60.71,0,3.6,7.14,1.357
"104919","Sourdough Hard Pretzel Pieces",21.43,8.93,60.71,7.14,3.6,7.14,0.929
"104920","Sourdough Hard Pretzel PieceS'MoreSweet & Salty",26.46,12.35,58.2,10.58,3.5,7.05,0.238
"104921","Sourdough Hard Pretzel PieceSea Salt & Cracked Pepper",21.43,10.71,60.71,7.14,3.6,7.14,1.321
